"symbol","name","sector","exchange","emp_count","start_adj_close","end_adj_close","delta_adj_close","start_vol","end_vol","delta_vol","div_count","div_action","split_count","split_action","market_cap","cap_size"
"LCID","LUCID GROUP INC","Consumer Discretionary","NASDAQ",6500,2.85999989509583,2.42000007629395,-0.43999981880188,92853600,98577200,5723600,0,0,0,0,6911819776,"Medium Cap"
"CL","COLGATE-PALMOLIVE","Consumer Staples","New York Stock Exchange Inc.",34000,88.2300033569336,90.3000030517578,2.06999969482422,5048100,8950600,3902500,1,1,0,0,74343964672,"Large Cap"
"PRGO","PERRIGO PLC","Health Care","New York Stock Exchange Inc.",9140,24.4500007629395,27.9400005340576,3.48999977111816,1567400,2015700,448300,0,0,0,0,3590236416,"Medium Cap"
"VIAV","VIAVI SOLUTIONS INC","Information Technology","NASDAQ",3600,10.4099998474121,11.6199998855591,1.21000003814697,1303100,6063500,4760400,0,0,0,0,2190270720,"Medium Cap"
"KIND","NEXTDOOR HOLDINGS INC CLASS A","Communication","New York Stock Exchange Inc.",594,2.46000003814697,1.69000005722046,-0.769999980926514,999300,2355000,1355700,0,0,0,0,536959808,"Small Cap"
"PFG","PRINCIPAL FINANCIAL GROUP INC","Financials","NASDAQ",19800,81.7930755615234,83.2600021362305,1.46692657470703,1390400,2541400,1151000,1,1,0,0,16453149696,"Large Cap"
"DG","DOLLAR GENERAL CORP","Consumer Staples","New York Stock Exchange Inc.",185800,71.9400024414062,83.6600036621094,11.7200012207031,7589600,6957600,-632000,0,0,0,0,20371492864,"Large Cap"
"WNC","WABASH NATIONAL CORP","Industrials","New York Stock Exchange Inc.",6700,15.6772146224976,11.4675006866455,-4.20971393585205,703700,10850300,10146600,0,0,0,0,435135296,"Small Cap"
"VIRT","VIRTU FINANCIAL INC CLASS A","Financials","NASDAQ",975,36.9088478088379,37.5800018310547,0.671154022216797,686100,1425800,739700,1,1,0,0,5451279360,"Medium Cap"
"DKS","DICKS SPORTING INC","Consumer Discretionary","New York Stock Exchange Inc.",18900,233.136123657227,194.321517944336,-38.8146057128906,917500,3647200,2729700,0,0,0,0,14603210752,"Large Cap"
"ZUMZ","ZUMIEZ INC","Consumer Discretionary","NASDAQ",2600,15.9399995803833,14.3999996185303,-1.53999996185303,256700,1237200,980500,0,0,0,0,251177104,"Small Cap"
"DXLG","DESTINATION XL GROUP INC","Consumer Discretionary","NASDAQ",1439,2.8199999332428,1.75999999046326,-1.05999994277954,123700,643500,519800,0,0,0,0,73864360,"Small Cap"
"KMB","KIMBERLY CLARK CORP","Consumer Staples","New York Stock Exchange Inc.",41000,125.400581359863,138.669998168945,13.269416809082,1836500,7442700,5606200,1,1,0,0,45738127360,"Large Cap"
"LRMR","LARIMAR THERAPEUTICS INC","Health Care","NASDAQ",42,3.4300000667572,2.53999996185303,-0.890000104904175,323600,655400,331800,0,0,0,0,125494688,"Small Cap"
"HXL","HEXCEL CORP","Industrials","New York Stock Exchange Inc.",5590,68.2798690795898,55.7599983215332,-12.5198707580566,2725100,2410200,-314900,1,1,0,0,3869945600,"Medium Cap"
"CCCC","C4 THERAPEUTICS INC","Health Care","NASDAQ",145,3.84999990463257,2.11999988555908,-1.73000001907349,2001000,1009000,-992000,0,0,0,0,92996496,"Small Cap"
"ZIP","ZIPRECRUITER INC CLASS A","Communication","New York Stock Exchange Inc.",1000,7.09000015258789,5.90999984741211,-1.18000030517578,425600,1488600,1063000,0,0,0,0,513268864,"Small Cap"
"CLF","CLEVELAND CLIFFS INC","Materials","New York Stock Exchange Inc.",30000,10.0900001525879,9.42000007629394,-0.670000076293945,12090100,21050800,8960700,0,0,0,0,3441615616,"Medium Cap"
"REAL","THE REALREAL INC","Consumer Discretionary","NASDAQ",3032,9.93000030517578,6.23000001907349,-3.70000028610229,2073400,3951700,1878300,0,0,0,0,588496640,"Small Cap"
"ALEC","ALECTOR INC","Health Care","NASDAQ",241,1.73000001907349,1.35000002384186,-0.379999995231628,488500,967900,479400,0,0,0,0,101067624,"Small Cap"
"BZH","BEAZER HOMES INC","Consumer Discretionary","New York Stock Exchange Inc.",1067,28.1900005340576,21.3799991607666,-6.81000137329102,252100,628900,376800,0,0,0,0,635607168,"Small Cap"
"CYRX","CRYOPORT INC","Health Care","NASDAQ",1100,8.15999984741211,5.69000005722046,-2.46999979019165,291900,397500,105600,0,0,0,0,266771072,"Small Cap"
"MYRG","MYR GROUP INC","Industrials","NASDAQ",9000,154.470001220703,127.040000915527,-27.4300003051758,158500,500300,341800,0,0,0,0,1699222656,"Small Cap"
"LKFN","LAKELAND FINANCIAL CORP","Financials","NASDAQ",639,67.6240615844727,60.189998626709,-7.43406295776367,135800,554600,418800,1,1,0,0,1399416832,"Small Cap"
"CNXC","CONCENTRIX CORP","Industrials","NASDAQ",440000,50.2750549316406,44.9300003051758,-5.34505462646484,776000,1035600,259600,1,1,0,0,3083656448,"Medium Cap"
"BTSG","BRIGHTSPRING HEALTH SERVICES INC","Health Care","NASDAQ",35000,20.8899993896484,18.0499992370605,-2.84000015258789,5155200,1829700,-3325500,0,0,0,0,3000804096,"Medium Cap"
"SSB","SOUTHSTATE CORP","Financials","New York Stock Exchange Inc.",5144,100.394752502441,92.4499969482422,-7.94475555419922,509200,2931200,2422000,1,1,0,0,8259220480,"Medium Cap"
"APTV","APTIV PLC","Consumer Discretionary","New York Stock Exchange Inc.",154000,61.7900009155273,62.4500007629395,0.659999847412109,2347400,9010700,6663300,0,0,0,0,12160637952,"Large Cap"
"LYTS","LSI INDUSTRIES INC","Industrials","NASDAQ",1900,19.6732025146484,17.3299999237061,-2.34320259094238,80500,196800,116300,1,1,0,0,460490368,"Small Cap"
"VRE","VERIS RESIDENTIAL INC","Real Estate","New York Stock Exchange Inc.",197,15.9535760879517,16.2322406768799,0.278664588928223,189900,1047000,857100,0,0,0,0,1740896896,"Small Cap"
"RYTM","RHYTHM PHARMACEUTICALS INC","Health Care","NASDAQ",226,57.5200004577637,52.0400009155273,-5.47999954223633,1154500,902500,-252000,0,0,0,0,2968352768,"Medium Cap"
"CDW","CDW CORP","Information Technology","NASDAQ",15100,190.948593139648,165.570007324219,-25.3785858154297,910300,2060900,1150600,1,1,0,0,19143770112,"Large Cap"
"HAFC","HANMI FINANCIAL CORP","Financials","NASDAQ",615,22.8066959381104,22.4599990844727,-0.346696853637695,173400,594700,421300,1,1,0,0,616606400,"Small Cap"
"ALSN","ALLISON TRANSMISSION HOLDINGS INC","Industrials","New York Stock Exchange Inc.",3700,119.741416931152,96.6399993896484,-23.1014175415039,649100,3525400,2876300,1,1,0,0,7324348928,"Medium Cap"
"TXRH","TEXAS ROADHOUSE INC","Consumer Discretionary","NASDAQ",91000,181.320083618164,169.880004882812,-11.4400787353516,1385600,1548200,162600,1,1,0,0,10622792704,"Large Cap"
"BL","BLACKLINE INC","Information Technology","NASDAQ",1750,61.2000007629395,50.2900009155273,-10.9099998474121,442500,1310200,867700,0,0,0,0,2781678080,"Medium Cap"
"AWK","AMERICAN WATER WORKS INC","Utilities","New York Stock Exchange Inc.",6500,125.550506591797,141.130004882812,15.5794982910156,1036100,2607200,1571100,1,1,0,0,28711469056,"Large Cap"
"TRNO","TERRENO REALTY REIT CORP","Real Estate","New York Stock Exchange Inc.",42,63.8670120239258,62.2098007202149,-1.65721130371094,2019900,1947300,-72600,0,0,0,0,5754641408,"Medium Cap"
"DAY","DAYFORCE INC","Industrials","New York Stock Exchange Inc.",9084,69.5899963378906,58.5,-11.0899963378906,2383000,4719800,2336800,0,0,0,0,8148910592,"Medium Cap"
"CLB","CORE LABORATORIES INC","Energy","New York Stock Exchange Inc.",3500,20.3277320861816,15.3299999237061,-4.99773216247559,487100,809300,322200,1,1,0,0,561360448,"Small Cap"
"MPB","MID PENN BANCORP INC","Financials","NASDAQ",621,29.5833034515381,25.3899993896484,-4.19330406188965,74900,484900,410000,1,1,0,0,469189440,"Small Cap"
"GLPI","GAMING AND LEISURE PROPERTIES REIT","Real Estate","NASDAQ",18,48.3940010070801,50.2000007629395,1.80599975585938,1179400,1904000,724600,1,1,0,0,13161751552,"Large Cap"
"DSGN","DESIGN THERAPEUTICS INC","Health Care","NASDAQ",54,4.86999988555908,4.65000009536743,-0.21999979019165,228700,190500,-38200,0,0,0,0,192993184,"Small Cap"
"ROCK","GIBRALTAR INDUSTRIES INC","Industrials","NASDAQ",2097,63.0299987792969,60.8899993896484,-2.13999938964844,161000,1244400,1083400,0,0,0,0,1558202752,"Small Cap"
"EW","EDWARDS LIFESCIENCES CORP","Health Care","New York Stock Exchange Inc.",19800,69.9700012207031,70.4599990844727,0.489997863769531,4786300,7144400,2358100,0,0,0,0,40627965952,"Large Cap"
"CIO","CITY OFFICE REIT INC","Real Estate","New York Stock Exchange Inc.",20,5.23000001907349,5.05999994277954,-0.170000076293945,102100,412400,310300,0,0,0,0,201791008,"Small Cap"
"WAY","WAYSTAR HOLDING CORP","Health Care","NASDAQ",1400,38.0900001525879,37.4799995422363,-0.610000610351562,1018500,4832600,3814100,0,0,0,0,6013269504,"Medium Cap"
"HIG","HARTFORD INSURANCE GROUP INC","Financials","New York Stock Exchange Inc.",18700,111.497657775879,119.25,7.75234222412109,2079100,3803100,1724000,1,1,0,0,32411402240,"Large Cap"
"SYY","SYSCO CORP","Consumer Staples","New York Stock Exchange Inc.",76000,73.4899978637695,71.1100006103516,-2.37999725341797,3298700,4898000,1599300,0,0,0,0,34950594560,"Large Cap"
"ROST","ROSS STORES INC","Consumer Discretionary","NASDAQ",108000,148.459518432617,123.540000915527,-24.9195175170898,2508300,6659800,4151500,1,1,0,0,42848661504,"Large Cap"
"ROG","ROGERS CORP","Information Technology","New York Stock Exchange Inc.",3300,97.9300003051758,72.2399978637695,-25.6900024414062,73300,437100,363800,0,0,0,0,1128171392,"Small Cap"
"PDCO","PATTERSON COMPANIES INC","Health Care","NASDAQ",7600,30.9500007629395,31.1599998474121,0.209999084472656,926700,2160900,1234200,0,0,0,0,2737379328,"Medium Cap"
"PUBM","PUBMATIC INC CLASS A","Communication","NASDAQ",948,14.8299999237061,9.75,-5.07999992370605,308900,1033900,725000,0,0,0,0,400350240,"Small Cap"
"PENG","PENGUIN SOLUTIONS INC","Information Technology","NASDAQ",2700,20.5,19.1599998474121,-1.34000015258789,812200,1235400,423200,0,0,0,0,815362752,"Small Cap"
"RVMD","REVOLUTION MEDICINES INC","Health Care","NASDAQ",490,40.1599998474121,38.1100006103516,-2.04999923706055,1720500,2499600,779100,0,0,0,0,5822794752,"Medium Cap"
"INDB","INDEPENDENT BANK CORP","Financials","NASDAQ",1787,67.5632171630859,62.4811172485351,-5.08209991455078,402900,1456400,1053500,0,0,0,0,2360184576,"Medium Cap"
"RNA","AVIDITY BIOSCIENCES INC","Health Care","NASDAQ",253,30.8400001525879,30.8400001525879,0,1383000,1849400,466400,0,0,0,0,3194032896,"Medium Cap"
"PRAA","PRA GROUP INC","Financials","NASDAQ",3109,21.3799991607666,20.3700008392334,-1.0099983215332,225700,618900,393200,0,0,0,0,757003904,"Small Cap"
"PRM","PERIMETER SOLUTIONS INC","Materials","New York Stock Exchange Inc.",219,13.8000001907349,9.03999996185303,-4.76000022888184,1216200,3526800,2310600,0,0,0,0,1399358464,"Small Cap"
"VC","VISTEON CORP","Consumer Discretionary","NASDAQ",10000,86.9899978637695,80.2799987792969,-6.70999908447266,301400,853700,552300,0,0,0,0,1959003264,"Small Cap"
"REYN","REYNOLDS CONSUMER PRODUCTS INC","Consumer Staples","NASDAQ",6000,27.1542472839355,23.6700000762939,-3.4842472076416,413500,1496700,1083200,1,1,0,0,5032909824,"Medium Cap"
"BBAI","BIGBEAR.AI HOLDINGS INC","Information Technology","New York Stock Exchange Inc.",480,4.40999984741211,2.97000002861023,-1.43999981880188,42925000,21501200,-21423800,0,0,0,0,823669952,"Small Cap"
"TTGT","TECHTARGET INC","Communication","NASDAQ",960,17.8799991607666,14.3500003814697,-3.52999877929688,308300,362400,54100,0,0,0,0,659522240,"Small Cap"
"CHD","CHURCH AND DWIGHT INC","Consumer Staples","New York Stock Exchange Inc.",5550,106.367393493652,107.150001525879,0.782608032226562,1230000,2538700,1308700,1,1,0,0,26109808640,"Large Cap"
"KAR","OPENLANE INC","Industrials","New York Stock Exchange Inc.",3825,20.5599994659424,20.5900001525879,0.0300006866455078,424500,1881400,1456900,0,0,0,0,1924397952,"Small Cap"
"GEF","GREIF INC CLASS A","Materials","New York Stock Exchange Inc.",12000,61.5790100097656,55.0299987792969,-6.54901123046875,126300,325000,198700,1,1,0,0,2559918592,"Medium Cap"
"BWXT","BWX TECHNOLOGIES INC","Industrials","New York Stock Exchange Inc.",7800,126.352119445801,99.379997253418,-26.9721221923828,899600,3417300,2517700,1,1,0,0,8156063232,"Medium Cap"
"DCOM","DIME COMMUNITY BANCSHARES INC","Financials","NASDAQ",851,32.2299995422363,27.9300003051758,-4.29999923706055,284200,1203500,919300,0,0,0,0,1098378496,"Small Cap"
"AIZ","ASSURANT INC","Financials","New York Stock Exchange Inc.",13600,208.840698242188,206.839996337891,-2.00070190429688,316000,1361800,1045800,1,1,0,0,9498593280,"Medium Cap"
"GPRE","GREEN PLAINS INC","Energy","NASDAQ",921,9.89999961853027,5.32999992370605,-4.56999969482422,1204500,14644500,13440000,0,0,0,0,264743248,"Small Cap"
"VTOL","BRISTOW GROUP INC","Energy","New York Stock Exchange Inc.",3410,36.5699996948242,31.4200000762939,-5.14999961853027,68500,308800,240300,0,0,0,0,769914432,"Small Cap"
"DRH","DIAMONDROCK HOSPITALITY REIT","Real Estate","New York Stock Exchange Inc.",33,8.88777828216553,7.81887054443359,-1.06890773773193,1846700,5130700,3284000,0,0,0,0,1467270912,"Small Cap"
"BSY","BENTLEY SYSTEMS INC CLASS B","Information Technology","NASDAQ",5200,46.1029243469238,41.939998626709,-4.16292572021484,1485300,1666700,181400,1,1,0,0,11717962752,"Large Cap"
"SWKS","SKYWORKS SOLUTIONS INC","Information Technology","NASDAQ",9750,92.9813919067383,67.25,-25.7313919067383,2389300,13009400,10620100,1,1,0,0,8105688576,"Medium Cap"
"FFIN","FIRST FINANCIAL BANKSHARES INC","Financials","NASDAQ",1400,37.4272384643555,35.7000007629395,-1.72723770141602,307500,1563200,1255700,1,1,0,0,4599762944,"Medium Cap"
"TDC","TERADATA CORP","Information Technology","New York Stock Exchange Inc.",6500,31.6200008392334,22.8999996185303,-8.72000122070312,909500,19696000,18786500,0,0,0,0,1894778368,"Small Cap"
"EVH","EVOLENT HEALTH INC CLASS A","Health Care","New York Stock Exchange Inc.",4700,10.1700000762939,9.57999992370606,-0.590000152587891,3163600,2102100,-1061500,0,0,0,0,1164744064,"Small Cap"
"SNA","SNAP ON INC","Industrials","New York Stock Exchange Inc.",13200,351.923400878906,327.970001220703,-23.9533996582031,421200,1763800,1342600,1,1,0,0,16511082496,"Large Cap"
"REAX","REAL BROKERAGE INC","Real Estate","NASDAQ",240,4.59999990463257,4.46999979019165,-0.130000114440918,828400,947700,119300,0,0,0,0,858722112,"Small Cap"
"BHB","BAR HARBOR BANKSHARES","Financials","Nyse Mkt Llc",462,31.2867774963379,29.7299995422363,-1.55677795410156,30400,105300,74900,1,1,0,0,424961920,"Small Cap"
"BVS","BIOVENTUS CLASS A INC","Health Care","NASDAQ",1030,10.2299995422363,9.64999961853027,-0.579999923706055,294500,441000,146500,0,0,0,0,551086976,"Small Cap"
"BLFS","BIOLIFE SOLUTIONS INC","Health Care","NASDAQ",409,27.4799995422363,24.9899997711182,-2.48999977111816,208000,570100,362100,0,0,0,0,979413952,"Small Cap"
"AMGN","AMGEN INC","Health Care","NASDAQ",26700,272.607604980469,316.040008544922,43.4324035644531,3928500,9995000,6066500,1,1,0,0,158147788800,"Large Cap"
"TARS","TARSUS PHARMACEUTICALS INC","Health Care","NASDAQ",244,46.7400016784668,49.9700012207031,3.22999954223633,551200,595500,44300,0,0,0,0,1936575104,"Small Cap"
"KLIC","KULICKE AND SOFFA INDUSTRIES INC","Information Technology","NASDAQ",2877,47.2430877685547,35.7599983215332,-11.4830894470215,421600,1229900,808300,1,1,0,0,1554518784,"Small Cap"
"AYI","ACUITY INC","Industrials","New York Stock Exchange Inc.",13200,335.608245849609,264.179992675781,-71.4282531738281,284100,398900,114800,1,1,0,0,7218766848,"Medium Cap"
"EXTR","EXTREME NETWORKS INC","Information Technology","NASDAQ",2656,17.4599990844727,14.8900003433228,-2.5699987411499,1079900,1655400,575500,0,0,0,0,1464287616,"Small Cap"
"NSC","NORFOLK SOUTHERN CORP","Industrials","New York Stock Exchange Inc.",20700,250.498016357422,231.75,-18.7480163574219,1513400,1248300,-265100,1,1,0,0,47720165376,"Large Cap"
"WAL","WESTERN ALLIANCE","Financials","New York Stock Exchange Inc.",3426,91.9183807373047,77.4400024414062,-14.4783782958984,1695200,2011100,315900,1,1,0,0,6859193344,"Medium Cap"
"TGNA","TEGNA INC","Communication","New York Stock Exchange Inc.",6200,17.6937236785889,18.5699996948242,0.876276016235352,1011500,9653400,8641900,1,1,0,0,2561565952,"Medium Cap"
"VIR","VIR BIOTECHNOLOGY INC","Health Care","NASDAQ",587,10.4200000762939,6.92999982833862,-3.49000024795532,1402000,2903600,1501600,0,0,0,0,765257984,"Small Cap"
"AFL","AFLAC INC","Financials","New York Stock Exchange Inc.",12785,105.798149108887,108.23999786377,2.44184875488281,1658400,5333600,3675200,1,1,0,0,55662211072,"Large Cap"
"SSTI","SOUNDTHINKING INC","Information Technology","NASDAQ",312,13.1099996566772,17.8799991607666,4.76999950408936,31700,174200,142500,0,0,0,0,197084528,"Small Cap"
"XHR","XENIA HOTELS RESORTS REIT INC","Real Estate","New York Stock Exchange Inc.",45,14.8024215698242,12.3320569992065,-2.47036457061768,415100,1749400,1334300,0,0,0,0,1039202752,"Small Cap"
"CCO","CLEAR CHANNEL OUTDOOR HOLDINGS INC","Communication","New York Stock Exchange Inc.",3900,1.45000004768372,1.17999994754791,-0.270000100135803,453200,5911100,5457900,0,0,0,0,455753920,"Small Cap"
"URG","UR ENERGY INC","Energy","Nyse Mkt Llc",79,1.12000000476837,0.899999976158142,-0.220000028610229,4714300,4728200,13900,0,0,0,0,219735120,"Small Cap"
"EVTC","EVERTEC INC","Financials","New York Stock Exchange Inc.",5000,32.5,37.2400016784668,4.7400016784668,285700,1083800,798100,0,0,0,0,2155245824,"Medium Cap"
"WSR","WHITESTONE REIT","Real Estate","New York Stock Exchange Inc.",73,13.4480152130127,14.2957105636597,0.847695350646973,110200,648400,538200,2,1,0,0,696371584,"Small Cap"
"GPK","GRAPHIC PACKAGING HOLDING","Materials","New York Stock Exchange Inc.",23500,28.1812267303467,25.2900009155273,-2.89122581481934,2442400,3959100,1516700,1,1,0,0,7547380224,"Medium Cap"
"EGBN","EAGLE BANCORP INC","Financials","NASDAQ",452,24.9463272094727,21.3700008392334,-3.57632637023926,265600,762700,497100,1,1,0,0,589174080,"Small Cap"
"IRBT","IROBOT CORP","Consumer Discretionary","NASDAQ",661,7.78999996185303,3.27999997138977,-4.50999999046326,4437600,1887700,-2549900,0,0,0,0,67620984,"Small Cap"
"AMCR","AMCOR PLC","Materials","New York Stock Exchange Inc.",41000,9.6685733795166,9.4399995803833,-0.228573799133301,19948400,61913300,41964900,1,1,0,0,13326035968,"Large Cap"
"OLN","OLIN CORP","Materials","New York Stock Exchange Inc.",7326,34.1367950439453,24.9899997711182,-9.14679527282715,1236900,5361500,4124600,1,1,0,0,2313168384,"Medium Cap"
"ZS","ZSCALER INC","Information Technology","NASDAQ",7348,191.809997558594,205.199996948242,13.3899993896484,1203600,1826400,622800,0,0,0,0,27025813504,"Large Cap"
"HCC","WARRIOR MET COAL INC","Materials","New York Stock Exchange Inc.",1143,57.0610427856445,46.6500015258789,-10.4110412597656,465300,3096400,2631100,1,1,0,0,2137061120,"Medium Cap"
"NNI","NELNET INC CLASS A","Financials","New York Stock Exchange Inc.",7550,109.744873046875,111.720001220703,1.97512817382812,41200,145300,104100,1,1,0,0,3737286400,"Medium Cap"
"ASAN","ASANA INC CLASS A","Information Technology","New York Stock Exchange Inc.",1840,20.4200000762939,14.4499998092651,-5.97000026702881,3745900,4065000,319100,0,0,0,0,3298011392,"Medium Cap"
"CFG","CITIZENS FINANCIAL GROUP INC","Financials","New York Stock Exchange Inc.",17329,47.8904342651367,41.189998626709,-6.70043563842773,4295400,17066500,12771100,1,1,0,0,14980583424,"Large Cap"
"UBER","UBER TECHNOLOGIES INC","Industrials","New York Stock Exchange Inc.",30800,67.7399978637695,75.8399963378906,8.09999847412109,21423600,26551400,5127800,0,0,0,0,135137230848,"Large Cap"
"LZ","LEGALZOOM COM INC","Industrials","NASDAQ",1190,8.1899995803833,9.31999969482422,1.13000011444092,1363100,2362900,999800,0,0,0,0,1380545664,"Small Cap"
"BELFB","BEL FUSE INC CLASS B","Information Technology","NASDAQ",5260,82.4300003051758,73.5500030517578,-8.87999725341797,96500,122500,26000,0,0,0,0,759824256,"Small Cap"
"CDXS","CODEXIS INC","Health Care","NASDAQ",174,5.05000019073486,2.54999995231628,-2.50000023841858,729000,1449600,720600,0,0,0,0,176029248,"Small Cap"
"PGRE","PARAMOUNT GROUP REIT INC","Real Estate","New York Stock Exchange Inc.",329,4.57999992370605,4.15000009536743,-0.429999828338623,799400,2089900,1290500,0,0,0,0,954739200,"Small Cap"
"ALHC","ALIGNMENT HEALTHCARE INC","Health Care","NASDAQ",1536,14.5699996948242,17.6100006103516,3.04000091552734,1711000,3358500,1647500,0,0,0,0,3474077696,"Medium Cap"
"UNH","UNITEDHEALTH GROUP INC","Health Care","New York Stock Exchange Inc.",440000,522.755920410156,516.849975585938,-5.90594482421875,5682100,10244900,4562800,1,1,0,0,480269533184,"Large Cap"
"TDOC","TELADOC HEALTH INC","Health Care","New York Stock Exchange Inc.",4816,9.5,8.40999984741211,-1.09000015258789,3877100,6776300,2899200,0,0,0,0,1266068864,"Small Cap"
"COCO","THE VITA COCO COMPANY INC","Consumer Staples","NASDAQ",294,37.310001373291,35.5099983215332,-1.80000305175781,483400,697100,213700,0,0,0,0,1592194432,"Small Cap"
"KAI","KADANT INC","Industrials","New York Stock Exchange Inc.",3500,376.690002441406,335.279998779297,-41.4100036621094,92800,222900,130100,0,0,0,0,3599421696,"Medium Cap"
"AGEN","AGENUS INC","Health Care","NASDAQ",389,3.82999992370605,1.61000001430511,-2.21999990940094,808200,733900,-74300,0,0,0,0,39481728,"Small Cap"
"ETN","EATON PLC","Industrials","New York Stock Exchange Inc.",94000,357.630004882812,295.440002441406,-62.1900024414062,3575000,3188200,-386800,0,0,0,0,96578895872,"Large Cap"
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","Health Care","New York Stock Exchange Inc.",96700,188.564559936523,174.139999389648,-14.424560546875,404600,1400500,995900,1,1,0,0,11379826688,"Large Cap"
"UVSP","UNIVEST FINANCIAL CORP","Financials","NASDAQ",920,29.9438953399658,28.6399993896484,-1.30389595031738,95100,211300,116200,1,1,0,0,753754176,"Small Cap"
"AVBP","ARRIVENT BIOPHARMA INC","Health Care","NASDAQ",40,25.3099994659424,19.5200004577637,-5.78999900817871,127500,374100,246600,0,0,0,0,558545984,"Small Cap"
"ALKS","ALKERMES","Health Care","NASDAQ",2100,30.1000003814697,34.5999984741211,4.49999809265137,1476000,4662900,3186900,0,0,0,0,4888176640,"Medium Cap"
"AIR","AAR CORP","Industrials","New York Stock Exchange Inc.",5700,72.2099990844727,67.9300003051758,-4.27999877929688,185500,729700,544200,0,0,0,0,1808078336,"Small Cap"
"MD","PEDIATRIX MEDICAL GROUP INC","Health Care","New York Stock Exchange Inc.",5450,14,14.210000038147,0.210000038146973,449400,2623300,2173900,0,0,0,0,1159386240,"Small Cap"
"KREF","KKR REAL ESTATE FINANCE INC TRUST","Financials","New York Stock Exchange Inc.",0,10.1916542053223,11.1199445724487,0.928290367126465,351600,1491600,1140000,0,0,0,0,656902016,"Small Cap"
"CBRL","CRACKER BARREL OLD COUNTRY STORE I","Consumer Discretionary","NASDAQ",77600,62.0499992370605,40.3800010681152,-21.6699981689453,1485200,2408100,922900,0,0,0,0,828424832,"Small Cap"
"SPB","SPECTRUM BRANDS HOLDINGS INC","Consumer Staples","New York Stock Exchange Inc.",3100,85.6310882568359,69.6699981689453,-15.9610900878906,427800,986200,558400,1,1,0,0,1645145088,"Small Cap"
"PRLB","PROTO LABS INC","Industrials","New York Stock Exchange Inc.",2415,40.0999984741211,36.2799987792969,-3.81999969482422,162000,509400,347400,0,0,0,0,766738432,"Small Cap"
"NCNO","NCINO INC","Information Technology","NASDAQ",1653,33.2299995422363,28.5,-4.72999954223633,722600,1112000,389400,0,0,0,0,2497852672,"Medium Cap"
"LMNR","LIMONEIRA","Consumer Staples","NASDAQ",257,22.8320636749268,17.2858543395996,-5.54620933532715,63000,131400,68400,0,0,0,0,308572928,"Small Cap"
"WDAY","WORKDAY INC CLASS A","Information Technology","NASDAQ",19908,250.720001220703,249.490005493164,-1.22999572753906,1666400,2831800,1165400,0,0,0,0,57759240192,"Large Cap"
"WMS","ADVANCED DRAINAGE SYSTEMS INC","Industrials","New York Stock Exchange Inc.",5705,125.070655822754,108.220001220703,-16.8506546020508,689900,1844500,1154600,1,1,0,0,7842802688,"Medium Cap"
"CCCS","CCC INTELLIGENT SOLUTIONS HOLDINGS","Information Technology","NASDAQ",2325,11.2700004577637,9,-2.27000045776367,4037500,11209900,7172400,0,0,0,0,5542891008,"Medium Cap"
"TREE","LENDINGTREE INC","Financials","NASDAQ",860,44.4900016784668,51.6800003051758,7.18999862670898,492500,219800,-272700,0,0,0,0,615569856,"Small Cap"
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Materials","New York Stock Exchange Inc.",20000,76.3860321044922,71.5500030517578,-4.83602905273438,2361400,12985500,10624100,1,1,0,0,18753400832,"Large Cap"
"TXNM","TXNM ENERGY INC","Utilities","New York Stock Exchange Inc.",1635,47.9729270935059,54,6.02707290649414,1051700,1780200,728500,1,1,0,0,4749715456,"Medium Cap"
"NWPX","NORTHWEST PIPE","Industrials","NASDAQ",1325,50.9199981689453,42.6699981689453,-8.25,40600,356100,315500,0,0,0,0,394332032,"Small Cap"
"PIPR","PIPER SANDLER COMPANIES","Financials","New York Stock Exchange Inc.",1813,306.674255371094,259.070007324219,-47.604248046875,70200,215900,145700,1,1,0,0,3847496704,"Medium Cap"
"BLKB","BLACKBAUD INC","Information Technology","NASDAQ",3000,78.3600006103516,63.1300010681152,-15.2299995422363,123100,1238600,1115500,0,0,0,0,3062510336,"Medium Cap"
"DUK","DUKE ENERGY CORP","Utilities","New York Stock Exchange Inc.",27037,109.75415802002,119.099998474121,9.34584045410156,3144100,5850300,2706200,1,1,0,0,92411232256,"Large Cap"
"RPD","RAPID7 INC","Information Technology","NASDAQ",2228,39.5400009155273,28.2900009155273,-11.25,646600,2233000,1586400,0,0,0,0,1514783616,"Small Cap"
"OMCL","OMNICELL INC","Health Care","NASDAQ",3660,42.9099998474121,33.939998626709,-8.97000122070312,390300,1904300,1514000,0,0,0,0,1531317248,"Small Cap"
"CF","CF INDUSTRIES HOLDINGS INC","Materials","New York Stock Exchange Inc.",2700,93.0851211547852,76.7799987792969,-16.3051223754883,2627300,7513400,4886100,1,1,0,0,12163743744,"Large Cap"
"PDM","PIEDMONT OFFICE REALTY TRUST REIT","Real Estate","New York Stock Exchange Inc.",150,8.6880054473877,7.23000001907349,-1.45800542831421,561400,1223600,662200,1,1,0,0,831045440,"Small Cap"
"CRMT","AMERICAS CAR MART INC","Consumer Discretionary","NASDAQ",2280,48.0099983215332,47.5900001525879,-0.419998168945312,189000,122000,-67000,0,0,0,0,360630624,"Small Cap"
